event_num,timestamp,date,event_type,event_price,event_volume,ob_best_bid_price,ob_best_bid_qty,ob_best_ask_price,ob_best_ask_qty,in_opening_auction,in_silent_period,in_closing_auction,should_quote_bid,should_quote_ask,quote_bid_price,quote_bid_size,quote_ask_price,quote_ask_size,fill_side,fill_qty,fill_price,position,entry_price,realized_pnl,notes
4720,2025-04-15 10:41:46,2025-04-15,ASK,12.25,148220.0,12.15,375524.0,12.25,148220.0,False,False,False,True,True,12.15,32300.0,12.25,32300.0,,,,5000,12.2,203.1000000000717,
4721,2025-04-15 10:41:46,2025-04-15,ASK,12.25,148220.0,12.15,375524.0,12.25,148220.0,False,False,False,True,True,12.15,32300.0,12.25,32300.0,,,,5000,12.2,203.1000000000717,
4722,2025-04-15 10:41:46,2025-04-15,ASK,12.25,210220.0,12.15,375524.0,12.25,210220.0,False,False,False,True,True,12.15,32300.0,12.25,32300.0,,,,5000,12.2,203.1000000000717,
4723,2025-04-15 10:41:52,2025-04-15,ASK,12.2,100000.0,12.15,375524.0,12.2,100000.0,False,False,False,True,True,12.15,32300.0,12.2,32300.0,,,,5000,12.2,203.1000000000717,
4724,2025-04-15 10:41:55,2025-04-15,TRADE,12.2,5000.0,12.15,375524.0,12.2,100000.0,False,False,False,True,True,12.15,32300.0,12.2,32300.0,,,,5000,12.2,203.1000000000717,
4725,2025-04-15 10:41:55,2025-04-15,BID,12.15,375524.0,12.15,375524.0,12.2,100000.0,False,False,False,True,True,12.15,32300.0,12.2,32300.0,,,,5000,12.2,203.1000000000717,
4726,2025-04-15 10:41:55,2025-04-15,ASK,12.2,95000.0,12.15,375524.0,12.2,95000.0,False,False,False,True,True,12.15,32300.0,12.2,32300.0,,,,5000,12.2,203.1000000000717,
4727,2025-04-15 10:42:05,2025-04-15,ASK,12.2,115000.0,12.15,375524.0,12.2,115000.0,False,False,False,True,True,12.15,32300.0,12.2,32300.0,,,,5000,12.2,203.1000000000717,
4728,2025-04-15 10:43:37,2025-04-15,TRADE,12.2,1600.0,12.15,375524.0,12.2,115000.0,False,False,False,True,True,12.15,32300.0,12.2,32300.0,,,,5000,12.2,203.1000000000717,
4729,2025-04-15 10:43:37,2025-04-15,BID,12.15,375524.0,12.15,375524.0,12.2,115000.0,False,False,False,True,True,12.15,32300.0,12.2,32300.0,,,,5000,12.2,203.1000000000717,
4730,2025-04-15 10:43:37,2025-04-15,ASK,12.2,113400.0,12.15,375524.0,12.2,113400.0,False,False,False,True,True,12.15,32300.0,12.2,32300.0,,,,5000,12.2,203.1000000000717,
4731,2025-04-15 10:44:01,2025-04-15,TRADE,12.2,100.0,12.15,375524.0,12.2,113400.0,False,False,False,True,True,12.15,32300.0,12.2,32300.0,,,,5000,12.2,203.1000000000717,
4732,2025-04-15 10:44:01,2025-04-15,BID,12.15,375524.0,12.15,375524.0,12.2,113400.0,False,False,False,True,True,12.15,32300.0,12.2,32300.0,,,,5000,12.2,203.1000000000717,
4733,2025-04-15 10:44:01,2025-04-15,ASK,12.2,113300.0,12.15,375524.0,12.2,113300.0,False,False,False,True,True,12.15,32300.0,12.2,32300.0,,,,5000,12.2,203.1000000000717,
4734,2025-04-15 10:44:16,2025-04-15,TRADE,12.2,93300.0,12.15,375524.0,12.2,113300.0,False,False,False,True,True,12.15,32300.0,12.2,32300.0,,,,5000,12.2,203.1000000000717,
4735,2025-04-15 10:44:16,2025-04-15,TRADE,12.2,19700.0,12.15,375524.0,12.2,113300.0,False,False,False,True,True,12.15,32300.0,12.2,32300.0,sell,19700.0,12.2,-14700,12.2,203.1000000000717,FILL: sell 19700 @ 12.2 | Position: 5000 → -14700
4736,2025-04-15 10:44:16,2025-04-15,BID,12.15,375524.0,12.15,375524.0,12.2,113300.0,False,False,False,True,True,12.15,32300.0,12.2,12600.0,,,,-14700,12.2,203.1000000000717,
4737,2025-04-15 10:44:16,2025-04-15,ASK,12.2,300.0,12.15,375524.0,12.2,300.0,False,False,False,True,True,12.15,32300.0,12.2,,,,,-14700,12.2,203.1000000000717,
4738,2025-04-15 10:44:22,2025-04-15,TRADE,12.2,300.0,12.15,375524.0,12.2,300.0,False,False,False,True,True,12.15,32300.0,12.2,,,,,-14700,12.2,203.1000000000717,
4739,2025-04-15 10:44:22,2025-04-15,BID,12.2,99700.0,12.2,99700.0,12.2,300.0,False,False,False,True,True,12.2,32300.0,12.2,,,,,-14700,12.2,203.1000000000717,
4740,2025-04-15 10:44:22,2025-04-15,ASK,12.25,148220.0,12.2,99700.0,12.25,148220.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4741,2025-04-15 10:44:23,2025-04-15,ASK,12.25,229220.0,12.2,99700.0,12.25,229220.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4742,2025-04-15 10:44:23,2025-04-15,ASK,12.25,148220.0,12.2,99700.0,12.25,148220.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4743,2025-04-15 10:44:50,2025-04-15,BID,12.2,107947.0,12.2,107947.0,12.25,148220.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4744,2025-04-15 10:44:51,2025-04-15,ASK,12.25,229220.0,12.2,107947.0,12.25,229220.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4745,2025-04-15 10:44:58,2025-04-15,TRADE,12.25,2690.0,12.2,107947.0,12.25,229220.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4746,2025-04-15 10:44:58,2025-04-15,TRADE,12.25,935.0,12.2,107947.0,12.25,229220.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4747,2025-04-15 10:44:58,2025-04-15,BID,12.2,107947.0,12.2,107947.0,12.25,229220.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4748,2025-04-15 10:44:58,2025-04-15,ASK,12.25,225595.0,12.2,107947.0,12.25,225595.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4749,2025-04-15 10:45:04,2025-04-15,BID,12.2,127947.0,12.2,127947.0,12.25,225595.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4750,2025-04-15 10:45:14,2025-04-15,TRADE,12.2,7297.0,12.2,127947.0,12.25,225595.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4751,2025-04-15 10:45:14,2025-04-15,BID,12.2,120650.0,12.2,120650.0,12.25,225595.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4752,2025-04-15 10:45:14,2025-04-15,ASK,12.25,225595.0,12.2,120650.0,12.25,225595.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4753,2025-04-15 10:45:14,2025-04-15,TRADE,12.2,42703.0,12.2,120650.0,12.25,225595.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4754,2025-04-15 10:45:14,2025-04-15,BID,12.2,77947.0,12.2,77947.0,12.25,225595.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4755,2025-04-15 10:45:14,2025-04-15,ASK,12.25,225595.0,12.2,77947.0,12.25,225595.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4756,2025-04-15 10:45:39,2025-04-15,ASK,12.25,144595.0,12.2,77947.0,12.25,144595.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4757,2025-04-15 10:45:39,2025-04-15,ASK,12.25,216675.0,12.2,77947.0,12.25,216675.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4758,2025-04-15 10:46:47,2025-04-15,TRADE,12.2,1000.0,12.2,77947.0,12.25,216675.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4759,2025-04-15 10:46:47,2025-04-15,BID,12.2,76947.0,12.2,76947.0,12.25,216675.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4760,2025-04-15 10:46:47,2025-04-15,ASK,12.25,216675.0,12.2,76947.0,12.25,216675.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4761,2025-04-15 10:46:49,2025-04-15,TRADE,12.2,165.0,12.2,76947.0,12.25,216675.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4762,2025-04-15 10:46:49,2025-04-15,BID,12.2,76782.0,12.2,76782.0,12.25,216675.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4763,2025-04-15 10:46:49,2025-04-15,ASK,12.25,216675.0,12.2,76782.0,12.25,216675.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4764,2025-04-15 10:46:58,2025-04-15,TRADE,12.25,1700.0,12.2,76782.0,12.25,216675.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4765,2025-04-15 10:46:58,2025-04-15,BID,12.2,76782.0,12.2,76782.0,12.25,216675.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4766,2025-04-15 10:46:58,2025-04-15,ASK,12.25,214975.0,12.2,76782.0,12.25,214975.0,False,False,False,True,True,12.2,32300.0,12.25,,,,,-14700,12.2,203.1000000000717,
4767,2025-04-15 10:47:57,2025-04-15,BID,12.2,77031.0,12.2,77031.0,12.25,214975.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4768,2025-04-15 10:47:57,2025-04-15,BID,12.2,78091.0,12.2,78091.0,12.25,214975.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4769,2025-04-15 10:47:57,2025-04-15,BID,12.2,79297.0,12.2,79297.0,12.25,214975.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4770,2025-04-15 10:47:57,2025-04-15,BID,12.2,82774.0,12.2,82774.0,12.25,214975.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4771,2025-04-15 10:47:57,2025-04-15,BID,12.2,87675.0,12.2,87675.0,12.25,214975.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4772,2025-04-15 10:47:57,2025-04-15,ASK,12.25,221393.0,12.2,87675.0,12.25,221393.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4773,2025-04-15 10:47:57,2025-04-15,BID,12.2,107155.0,12.2,107155.0,12.25,221393.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4774,2025-04-15 10:47:57,2025-04-15,BID,12.2,126782.0,12.2,126782.0,12.25,221393.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4775,2025-04-15 10:48:04,2025-04-15,BID,12.2,163782.0,12.2,163782.0,12.25,221393.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4776,2025-04-15 10:48:14,2025-04-15,ASK,12.25,149313.0,12.2,163782.0,12.25,149313.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4777,2025-04-15 10:48:15,2025-04-15,ASK,12.25,221813.0,12.2,163782.0,12.25,221813.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4778,2025-04-15 10:48:40,2025-04-15,TRADE,12.25,7.0,12.2,163782.0,12.25,221813.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4779,2025-04-15 10:48:40,2025-04-15,BID,12.2,163782.0,12.2,163782.0,12.25,221813.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4780,2025-04-15 10:48:40,2025-04-15,ASK,12.25,221806.0,12.2,163782.0,12.25,221806.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4781,2025-04-15 10:48:40,2025-04-15,ASK,12.25,149306.0,12.2,163782.0,12.25,149306.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4782,2025-04-15 10:49:39,2025-04-15,BID,12.2,171499.0,12.2,171499.0,12.25,149306.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4783,2025-04-15 10:50:02,2025-04-15,BID,12.2,171999.0,12.2,171999.0,12.25,149306.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4784,2025-04-15 10:51:16,2025-04-15,ASK,12.25,156073.0,12.2,171999.0,12.25,156073.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4785,2025-04-15 10:51:24,2025-04-15,ASK,12.25,167635.0,12.2,171999.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4786,2025-04-15 10:52:54,2025-04-15,BID,12.2,174586.0,12.2,174586.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4787,2025-04-15 10:53:09,2025-04-15,ASK,12.25,180785.0,12.2,174586.0,12.25,180785.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4788,2025-04-15 10:53:13,2025-04-15,TRADE,12.2,10.0,12.2,174586.0,12.25,180785.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4789,2025-04-15 10:53:13,2025-04-15,BID,12.2,174576.0,12.2,174576.0,12.25,180785.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4790,2025-04-15 10:53:13,2025-04-15,ASK,12.25,180785.0,12.2,174576.0,12.25,180785.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4791,2025-04-15 10:53:26,2025-04-15,TRADE,12.2,12452.0,12.2,174576.0,12.25,180785.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4792,2025-04-15 10:53:26,2025-04-15,BID,12.2,162124.0,12.2,162124.0,12.25,180785.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4793,2025-04-15 10:53:26,2025-04-15,ASK,12.25,180785.0,12.2,162124.0,12.25,180785.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4794,2025-04-15 10:53:26,2025-04-15,ASK,12.25,273785.0,12.2,162124.0,12.25,273785.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4795,2025-04-15 10:53:27,2025-04-15,ASK,12.25,180785.0,12.2,162124.0,12.25,180785.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4796,2025-04-15 10:53:27,2025-04-15,ASK,12.25,273785.0,12.2,162124.0,12.25,273785.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4797,2025-04-15 10:53:54,2025-04-15,ASK,12.25,260635.0,12.2,162124.0,12.25,260635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4798,2025-04-15 10:54:15,2025-04-15,ASK,12.25,167635.0,12.2,162124.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4799,2025-04-15 10:54:19,2025-04-15,BID,12.2,162364.0,12.2,162364.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4800,2025-04-15 10:54:19,2025-04-15,BID,12.2,162802.0,12.2,162802.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4801,2025-04-15 10:54:19,2025-04-15,BID,12.2,163314.0,12.2,163314.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4802,2025-04-15 10:54:19,2025-04-15,BID,12.2,164120.0,12.2,164120.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4803,2025-04-15 10:54:19,2025-04-15,BID,12.2,165001.0,12.2,165001.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4804,2025-04-15 10:54:19,2025-04-15,BID,12.2,166104.0,12.2,166104.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4805,2025-04-15 10:54:20,2025-04-15,BID,12.2,168104.0,12.2,168104.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4806,2025-04-15 10:54:20,2025-04-15,BID,12.2,170138.0,12.2,170138.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4807,2025-04-15 10:54:20,2025-04-15,BID,12.2,172711.0,12.2,172711.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4808,2025-04-15 10:54:20,2025-04-15,BID,12.2,175837.0,12.2,175837.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4809,2025-04-15 10:54:20,2025-04-15,ASK,12.25,237635.0,12.2,175837.0,12.25,237635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4810,2025-04-15 10:54:20,2025-04-15,BID,12.2,181609.0,12.2,181609.0,12.25,237635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4811,2025-04-15 10:54:20,2025-04-15,BID,12.2,191089.0,12.2,191089.0,12.25,237635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4812,2025-04-15 10:54:20,2025-04-15,ASK,12.25,167635.0,12.2,191089.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4813,2025-04-15 10:54:20,2025-04-15,BID,12.2,201150.0,12.2,201150.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4814,2025-04-15 10:54:20,2025-04-15,BID,12.2,212083.0,12.2,212083.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4815,2025-04-15 10:54:20,2025-04-15,BID,12.2,228875.0,12.2,228875.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4816,2025-04-15 10:54:20,2025-04-15,BID,12.2,254519.0,12.2,254519.0,12.25,167635.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4817,2025-04-15 10:54:29,2025-04-15,ASK,12.25,174440.0,12.2,254519.0,12.25,174440.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4818,2025-04-15 10:54:29,2025-04-15,ASK,12.25,175440.0,12.2,254519.0,12.25,175440.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4819,2025-04-15 10:54:38,2025-04-15,BID,12.2,280619.0,12.2,280619.0,12.25,175440.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4820,2025-04-15 10:54:42,2025-04-15,TRADE,12.25,409.0,12.2,280619.0,12.25,175440.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4821,2025-04-15 10:54:42,2025-04-15,BID,12.2,280619.0,12.2,280619.0,12.25,175440.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4822,2025-04-15 10:54:42,2025-04-15,ASK,12.25,175031.0,12.2,280619.0,12.25,175031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4823,2025-04-15 10:55:12,2025-04-15,ASK,12.25,195031.0,12.2,280619.0,12.25,195031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4824,2025-04-15 10:55:48,2025-04-15,BID,12.2,288859.0,12.2,288859.0,12.25,195031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4825,2025-04-15 10:55:48,2025-04-15,BID,12.2,294359.0,12.2,294359.0,12.25,195031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4826,2025-04-15 10:55:48,2025-04-15,BID,12.2,318493.0,12.2,318493.0,12.25,195031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4827,2025-04-15 10:55:58,2025-04-15,TRADE,12.2,13150.0,12.2,318493.0,12.25,195031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4828,2025-04-15 10:55:58,2025-04-15,BID,12.2,305343.0,12.2,305343.0,12.25,195031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4829,2025-04-15 10:55:58,2025-04-15,ASK,12.25,195031.0,12.2,305343.0,12.25,195031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4830,2025-04-15 10:57:05,2025-04-15,TRADE,12.2,22.0,12.2,305343.0,12.25,195031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4831,2025-04-15 10:57:05,2025-04-15,BID,12.2,305321.0,12.2,305321.0,12.25,195031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4832,2025-04-15 10:57:05,2025-04-15,ASK,12.25,195031.0,12.2,305321.0,12.25,195031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4833,2025-04-15 10:57:06,2025-04-15,ASK,12.25,272031.0,12.2,305321.0,12.25,272031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4834,2025-04-15 10:57:06,2025-04-15,ASK,12.25,195031.0,12.2,305321.0,12.25,195031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4835,2025-04-15 10:57:07,2025-04-15,ASK,12.25,272031.0,12.2,305321.0,12.25,272031.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4836,2025-04-15 10:58:30,2025-04-15,ASK,12.25,272262.0,12.2,305321.0,12.25,272262.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4837,2025-04-15 10:58:40,2025-04-15,ASK,12.25,195262.0,12.2,305321.0,12.25,195262.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4838,2025-04-15 10:59:05,2025-04-15,ASK,12.25,201633.0,12.2,305321.0,12.25,201633.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4839,2025-04-15 11:00:15,2025-04-15,TRADE,12.25,92.0,12.2,305321.0,12.25,201633.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4840,2025-04-15 11:00:15,2025-04-15,BID,12.2,305321.0,12.2,305321.0,12.25,201633.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4841,2025-04-15 11:00:15,2025-04-15,ASK,12.25,201541.0,12.2,305321.0,12.25,201541.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4842,2025-04-15 11:00:19,2025-04-15,TRADE,12.25,76.0,12.2,305321.0,12.25,201541.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4843,2025-04-15 11:00:19,2025-04-15,BID,12.2,305321.0,12.2,305321.0,12.25,201541.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4844,2025-04-15 11:00:19,2025-04-15,ASK,12.25,201465.0,12.2,305321.0,12.25,201465.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4845,2025-04-15 11:00:21,2025-04-15,ASK,12.25,295265.0,12.2,305321.0,12.25,295265.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4846,2025-04-15 11:00:21,2025-04-15,ASK,12.25,201465.0,12.2,305321.0,12.25,201465.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4847,2025-04-15 11:00:22,2025-04-15,TRADE,12.25,27.0,12.2,305321.0,12.25,201465.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4848,2025-04-15 11:00:22,2025-04-15,BID,12.2,305321.0,12.2,305321.0,12.25,201465.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4849,2025-04-15 11:00:22,2025-04-15,ASK,12.25,201438.0,12.2,305321.0,12.25,201438.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4850,2025-04-15 11:00:35,2025-04-15,BID,12.2,305570.0,12.2,305570.0,12.25,201438.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4851,2025-04-15 11:00:35,2025-04-15,BID,12.2,306630.0,12.2,306630.0,12.25,201438.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4852,2025-04-15 11:00:35,2025-04-15,BID,12.2,307836.0,12.2,307836.0,12.25,201438.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4853,2025-04-15 11:00:35,2025-04-15,BID,12.2,311313.0,12.2,311313.0,12.25,201438.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4854,2025-04-15 11:00:36,2025-04-15,BID,12.2,316214.0,12.2,316214.0,12.25,201438.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4855,2025-04-15 11:00:36,2025-04-15,BID,12.2,335694.0,12.2,335694.0,12.25,201438.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
4856,2025-04-15 11:00:36,2025-04-15,BID,12.2,355321.0,12.2,355321.0,12.25,201438.0,False,False,False,True,True,12.2,32300.0,12.25,32300.0,,,,-14700,12.2,203.1000000000717,
